Version,Vector,BaseScore,ImpactSubscore,ExploitabilitySubscore,TemporalScore,EnvironmentalScore,Severity
3.0,CVSS:3.0/C:H/AV:N/PR:N/I:N/AC:H/A:N/S:U/UI:N/RC:C/RL:O/E:U,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/AV:N/UI:N/AC:H/PR:H/I:N/S:U/A:N/E:U/RL:O/RC:C,4.4,3.6,0.71,3.9,3.9,Medium
3.0,CVSS:3.0/C:H/AV:N/UI:N/S:U/A:L/I:N/PR:L/AC:L/RC:C/E:U/RL:O,7.1,4.22,2.84,6.2,6.2,High
3.0,CVSS:3.0/C:H/AV:P/PR:L/S:U/AC:L/UI:N/A:N/I:N/RC:C/RL:O/E:U,4.3,3.6,0.67,3.8,3.8,Medium
3.0,CVSS:3.0/C:H/I:H/AC:H/S:U/AV:N/PR:L/A:H/UI:N/RC:C/E:U/RL:O,7.5,5.87,1.62,6.5,6.5,High
3.0,CVSS:3.0/C:H/I:H/AC:L/UI:N/AV:N/S:C/A:H/PR:N/RL:O/E:U/RC:C,10,6.05,3.89,8.7,8.7,Critical
3.0,CVSS:3.0/C:H/I:H/AV:L/AC:H/S:U/PR:N/A:H/UI:N/E:U/RL:O/RC:C,7.4,5.87,1.44,6.4,6.4,High
3.0,CVSS:3.0/C:H/I:L/S:U/AV:N/PR:N/AC:L/UI:N/A:N/RC:C/RL:O/E:U,8.2,4.22,3.89,7.1,7.1,High
3.0,CVSS:3.0/C:H/I:N/A:N/AC:H/S:U/PR:N/UI:N/AV:N/RC:C/E:U/RL:O,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/I:N/A:N/PR:L/AC:L/S:U/UI:N/AV:N/E:U/RL:O/RC:C,6.5,3.6,2.84,5.7,5.7,Medium
3.0,CVSS:3.0/C:H/I:N/A:N/UI:N/S:U/AC:H/AV:N/PR:N/RL:O/E:U/RC:C,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/I:N/PR:N/AC:H/UI:N/AV:N/S:U/A:N/E:U/RL:O/RC:C,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/I:N/PR:N/AV:L/AC:L/UI:N/S:U/A:N/RL:O/RC:C/E:U,6.2,3.6,2.52,5.4,5.4,Medium
3.0,CVSS:3.0/C:H/I:N/S:U/PR:L/AV:N/UI:N/AC:L/A:N/RC:C/E:U/RL:O,6.5,3.6,2.84,5.7,5.7,Medium
3.0,CVSS:3.0/C:H/I:N/S:U/UI:N/AC:L/A:N/AV:L/PR:N/RL:O/RC:C/E:U,6.2,3.6,2.52,5.4,5.4,Medium
3.0,CVSS:3.0/C:H/I:N/S:U/UI:N/PR:N/A:N/AC:H/AV:N/E:U/RL:O/RC:C,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/I:N/UI:N/A:N/AV:N/PR:N/S:U/AC:H/E:U/RC:C/RL:O,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/I:N/UI:N/AV:L/PR:H/A:N/AC:L/S:U/RL:O/RC:C/E:U,4.4,3.6,0.8,3.9,3.9,Medium
3.0,CVSS:3.0/C:H/I:N/UI:N/AV:N/AC:H/S:C/PR:N/A:N/E:U/RL:O/RC:C,6.8,3.99,2.22,5.9,5.9,Medium
3.0,CVSS:3.0/C:H/PR:H/A:N/AC:H/AV:A/S:C/UI:N/I:N/RL:O/RC:C/E:U,5.4,3.99,0.95,4.7,4.7,Medium
3.0,CVSS:3.0/C:H/PR:H/I:H/UI:N/S:C/AC:L/A:H/AV:L/RL:O/RC:C/E:U,8.2,6.05,1.48,7.1,7.1,High
3.0,CVSS:3.0/C:H/PR:H/S:C/AV:N/I:H/AC:L/UI:N/A:N/RC:C/E:U/RL:O,8.7,5.76,2.29,7.6,7.6,High
3.0,CVSS:3.0/C:H/PR:L/S:U/I:H/UI:R/AV:N/AC:H/A:H/RC:C/E:U/RL:O,7.1,5.87,1.18,6.2,6.2,High
3.0,CVSS:3.0/C:H/PR:L/S:U/I:N/UI:N/A:N/AV:N/AC:H/E:U/RC:C/RL:O,5.3,3.6,1.62,4.6,4.6,Medium
3.0,CVSS:3.0/C:H/PR:L/UI:N/I:N/AC:H/A:N/S:U/AV:N/RL:O/E:U/RC:C,5.3,3.6,1.62,4.6,4.6,Medium
3.0,CVSS:3.0/C:H/PR:N/A:H/AV:L/S:U/UI:R/I:H/AC:L/RC:C/RL:O/E:U,7.8,5.87,1.83,6.8,6.8,High
3.0,CVSS:3.0/C:H/PR:N/A:H/AV:L/S:U/UI:R/I:H/AC:L/RL:O/RC:C/E:U,7.8,5.87,1.83,6.8,6.8,High
3.0,CVSS:3.0/C:H/PR:N/AC:H/I:N/A:N/S:U/UI:N/AV:N/E:U/RL:O/RC:C,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/PR:N/AV:A/AC:H/UI:N/I:H/S:U/A:H/RC:C/E:U/RL:O,7.5,5.87,1.62,6.5,6.5,High
3.0,CVSS:3.0/C:H/PR:N/AV:L/UI:N/AC:L/A:N/I:N/S:U/RC:C/E:U/RL:O,6.2,3.6,2.52,5.4,5.4,Medium
3.0,CVSS:3.0/C:H/PR:N/I:L/S:C/A:N/UI:N/AV:A/AC:H/RC:C/RL:O/E:U,6.9,4.72,1.62,6,6,Medium
3.0,CVSS:3.0/C:H/PR:N/I:N/A:N/AV:N/AC:H/UI:N/S:U/E:U/RL:O/RC:C,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/S:C/A:H/AC:H/PR:L/UI:N/AV:A/I:H/E:U/RL:O/RC:C,8,6.05,1.3,7,7,High
3.0,CVSS:3.0/C:H/S:U/AC:L/UI:N/I:N/PR:H/AV:L/A:N/E:U/RL:O/RC:C,4.4,3.6,0.8,3.9,3.9,Medium
3.0,CVSS:3.0/C:H/S:U/I:N/AC:H/A:N/AV:N/PR:N/UI:N/RL:O/RC:C/E:U,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/S:U/PR:H/A:H/AV:L/UI:N/I:H/AC:L/RL:O/RC:C/E:U,6.7,5.87,0.8,5.8,5.8,Medium
3.0,CVSS:3.0/C:H/UI:N/A:H/AV:N/S:U/AC:L/I:H/PR:L/RL:O/RC:C/E:U,8.8,5.87,2.84,7.7,7.7,High
3.0,CVSS:3.0/C:H/UI:N/A:N/AV:L/S:C/AC:L/I:N/PR:H/RC:C/RL:O/E:U,6,3.99,1.48,5.2,5.2,Medium
3.0,CVSS:3.0/C:H/UI:N/AC:L/AV:L/I:H/A:H/S:U/PR:H/E:U/RL:O/RC:C,6.7,5.87,0.8,5.8,5.8,Medium
3.0,CVSS:3.0/C:H/UI:N/I:H/AV:N/PR:L/AC:H/A:H/S:U/E:U/RL:O/RC:C,7.5,5.87,1.62,6.5,6.5,High
3.0,CVSS:3.0/C:H/UI:N/I:N/A:N/AV:N/PR:H/AC:L/S:U/E:U/RL:O/RC:C,4.9,3.6,1.23,4.3,4.3,Medium
3.0,CVSS:3.0/C:H/UI:N/I:N/PR:N/A:N/AC:H/S:C/AV:N/E:U/RC:C/RL:O,6.8,3.99,2.22,5.9,5.9,Medium
3.0,CVSS:3.0/C:H/UI:N/PR:N/A:N/AC:L/I:N/AV:L/S:U/E:U/RC:C/RL:O,6.2,3.6,2.52,5.4,5.4,Medium
3.0,CVSS:3.0/C:H/UI:N/PR:N/I:H/AV:N/A:N/S:U/AC:L/RL:O/E:U/RC:C,9.1,5.18,3.89,7.9,7.9,Critical
3.0,CVSS:3.0/C:H/UI:N/PR:N/S:U/AC:H/AV:N/A:N/I:N/RC:C/RL:O/E:U,5.9,3.6,2.22,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/A:L/AC:L/S:U/AV:N/UI:N/PR:L/I:H/E:U/RC:C/RL:O,7.6,4.7,2.84,6.6,6.6,High
3.0,CVSS:3.0/C:L/A:L/PR:N/I:L/UI:N/AC:H/S:C/AV:A/E:U/RC:C/RL:O,5.8,3.73,1.62,5.1,5.1,Medium
3.0,CVSS:3.0/C:L/A:L/S:U/PR:N/I:L/AC:L/AV:N/UI:N/E:U/RL:O/RC:C,7.3,3.37,3.89,6.4,6.4,High
3.0,CVSS:3.0/C:L/A:L/S:U/UI:N/I:N/AV:N/AC:L/PR:N/RC:C/RL:O/E:U,6.5,2.51,3.89,5.7,5.7,Medium
3.0,CVSS:3.0/C:L/A:N/AC:H/PR:N/I:L/S:U/UI:N/AV:N/RC:C/RL:O/E:U,4.8,2.51,2.22,4.2,4.2,Medium
3.0,CVSS:3.0/C:L/A:N/AC:L/AV:N/S:C/I:L/PR:L/UI:R/RC:C/RL:O/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/A:N/AC:L/S:U/I:N/AV:N/UI:R/PR:N/RC:C/E:U/RL:O,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/A:N/AV:L/I:L/S:U/UI:N/PR:N/AC:H/RL:O/E:U/RC:C,4,2.51,1.44,3.5,3.5,Medium
3.0,CVSS:3.0/C:L/A:N/AV:N/AC:L/S:C/I:L/PR:L/UI:R/E:H/RL:O/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/A:N/AV:N/AC:L/S:U/I:N/PR:N/UI:R/RC:C/RL:O/E:U,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/A:N/AV:N/AC:L/UI:N/PR:N/S:U/I:N/E:U/RL:O/RC:C,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/A:N/AV:N/S:U/PR:N/AC:H/I:N/UI:N/RC:C/E:U/RL:O,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/A:N/AV:N/S:U/PR:N/AC:H/I:N/UI:N/RL:O/E:U/RC:C,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/A:N/I:L/S:U/AC:H/PR:H/UI:N/AV:N/E:U/RC:C/RL:O,3.3,2.51,0.71,2.9,2.9,Low
3.0,CVSS:3.0/C:L/A:N/I:N/AC:L/UI:N/S:U/PR:H/AV:N/RC:C/RL:O/E:U,2.7,1.41,1.23,2.4,2.4,Low
3.0,CVSS:3.0/C:L/A:N/PR:L/AC:L/I:L/S:U/AV:N/UI:N/E:U/RL:O/RC:C,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/A:N/S:C/AC:L/AV:N/I:L/PR:N/UI:R/RC:C/RL:O/E:H,6.1,2.73,2.84,5.8,5.8,Medium
3.0,CVSS:3.0/C:L/A:N/S:U/AC:L/AV:N/PR:L/UI:N/I:N/E:U/RL:O/RC:C,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/A:N/S:U/I:N/PR:N/UI:N/AC:H/AV:N/E:U/RC:C/RL:O,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/A:N/UI:N/PR:N/AC:H/S:U/I:N/AV:N/E:U/RC:C/RL:O,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/A:N/UI:N/PR:N/S:U/I:L/AC:L/AV:L/E:U/RL:O/RC:C,5.1,2.51,2.52,4.5,4.5,Medium
3.0,CVSS:3.0/C:L/A:N/UI:R/S:C/AV:N/PR:L/I:L/AC:L/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AC:H/AV:N/UI:N/A:N/I:N/PR:L/S:U/RC:C/RL:O/E:U,3.1,1.41,1.62,2.7,2.7,Low
3.0,CVSS:3.0/C:L/AC:H/I:N/AV:L/A:N/PR:N/UI:N/S:U/RL:O/E:U/RC:C,2.9,1.41,1.44,2.6,2.6,Low
3.0,CVSS:3.0/C:L/AC:H/PR:N/AV:N/A:N/UI:R/I:L/S:C/E:H/RL:O/RC:C,4.7,2.73,1.62,4.5,4.5,Medium
3.0,CVSS:3.0/C:L/AC:H/PR:N/UI:N/AV:N/I:N/A:N/S:U/RC:C/RL:O/E:U,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/AC:L/A:N/AV:N/PR:L/S:C/I:L/UI:R/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AC:L/A:N/PR:L/I:L/AV:N/UI:R/S:C/RL:O/E:H/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AC:L/AV:N/UI:N/S:U/PR:N/I:N/A:N/RL:O/E:U/RC:C,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AC:L/AV:P/I:L/PR:N/S:U/A:L/UI:N/RC:C/E:U/RL:O,4.3,3.37,0.91,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/AC:L/I:L/A:N/PR:N/AV:N/UI:R/S:C/RL:O/E:U/RC:C,6.1,2.73,2.84,5.3,5.3,Medium
3.0,CVSS:3.0/C:L/AC:L/I:L/AV:N/UI:R/A:N/S:C/PR:L/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AC:L/PR:L/S:C/AV:N/UI:R/A:N/I:L/RL:O/E:H/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AC:L/PR:N/A:N/I:L/AV:A/S:U/UI:N/RC:C/E:U/RL:O,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/AC:L/PR:N/S:C/AV:N/A:N/UI:R/I:L/RC:C/E:H/RL:O,6.1,2.73,2.84,5.8,5.8,Medium
3.0,CVSS:3.0/C:L/AC:L/PR:N/UI:N/A:N/S:U/AV:N/I:N/RL:O/RC:C/E:U,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AC:L/UI:N/AV:N/A:N/I:N/PR:N/S:U/E:U/RL:O/RC:C,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AC:L/UI:N/AV:N/S:C/A:N/PR:L/I:L/RL:O/RC:C/E:U,6.4,2.73,3.11,5.6,5.6,Medium
3.0,CVSS:3.0/C:L/AC:L/UI:N/AV:N/S:C/I:L/PR:L/A:N/E:U/RL:O/RC:C,6.4,2.73,3.11,5.6,5.6,Medium
3.0,CVSS:3.0/C:L/AC:L/UI:N/S:U/I:L/A:L/AV:L/PR:N/RL:O/RC:C/E:U,5.9,3.37,2.52,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AV:A/UI:R/S:C/PR:N/A:N/I:L/AC:L/RC:C/E:H/RL:O,5.2,2.73,2.07,5,5,Medium
3.0,CVSS:3.0/C:L/AV:L/AC:L/A:N/S:U/I:N/UI:N/PR:L/RL:O/RC:C/E:U,3.3,1.41,1.83,2.9,2.9,Low
3.0,CVSS:3.0/C:L/AV:L/I:L/A:L/S:U/AC:L/PR:N/UI:N/E:U/RC:C/RL:O,5.9,3.37,2.52,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AV:N/A:N/AC:L/UI:N/I:N/S:U/PR:N/E:U/RC:C/RL:O,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AV:N/AC:L/I:L/PR:H/S:C/A:N/UI:R/RL:O/E:H/RC:C,4.8,2.73,1.67,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AV:N/AC:L/I:N/PR:N/S:U/A:N/UI:N/RC:C/RL:O/E:U,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AV:N/I:L/AC:L/S:C/PR:N/A:N/UI:R/RL:O/RC:C/E:H,6.1,2.73,2.84,5.8,5.8,Medium
3.0,CVSS:3.0/C:L/AV:N/I:L/PR:L/S:C/AC:L/A:N/UI:R/RC:C/E:H/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AV:N/I:L/UI:N/S:U/PR:N/AC:H/A:L/RC:C/RL:O/E:U,5.6,3.37,2.22,4.9,4.9,Medium
3.0,CVSS:3.0/C:L/AV:N/I:N/PR:N/A:N/AC:L/S:U/UI:N/RL:O/E:U/RC:C,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/AV:N/PR:N/S:U/I:L/A:N/UI:N/AC:L/RL:O/E:U/RC:C,6.5,2.51,3.89,5.7,5.7,Medium
3.0,CVSS:3.0/C:L/AV:N/S:C/PR:L/I:L/A:N/UI:R/AC:L/E:H/RL:O/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/AV:N/S:C/PR:N/AC:L/A:N/I:L/UI:R/RL:O/RC:C/E:U,6.1,2.73,2.84,5.3,5.3,Medium
3.0,CVSS:3.0/C:L/AV:N/S:U/I:N/UI:N/AC:H/A:N/PR:N/RL:O/RC:C/E:U,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/AV:N/S:U/I:N/UI:R/AC:L/A:N/PR:N/RC:C/E:U/RL:O,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/AV:N/UI:N/PR:L/AC:L/I:N/A:N/S:U/E:U/RL:O/RC:C,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/AV:N/UI:R/I:L/S:C/PR:L/A:N/AC:L/RC:C/RL:O/E:U,5.4,2.73,2.27,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/AV:N/UI:R/PR:L/I:L/AC:L/S:C/A:N/RL:O/E:H/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/A:N/UI:N/AV:N/S:C/PR:L/AC:L/E:H/RL:O/RC:C,6.4,2.73,3.11,6.1,6.1,Medium
3.0,CVSS:3.0/C:L/I:L/AV:A/PR:N/UI:N/S:U/AC:H/A:N/RL:O/E:U/RC:C,4.2,2.51,1.62,3.7,3.7,Medium
3.0,CVSS:3.0/C:L/I:L/AV:N/A:N/AC:L/S:C/UI:R/PR:L/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/PR:L/A:N/S:U/AC:L/UI:N/AV:N/RC:C/RL:O/E:U,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/I:L/S:C/A:N/AC:L/UI:R/AV:N/PR:L/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/S:C/AC:L/A:N/UI:R/AV:N/PR:L/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/S:C/AV:N/A:N/UI:R/PR:L/AC:L/E:H/RC:C/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/S:C/PR:L/AV:N/UI:R/AC:L/A:N/E:H/RL:O/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/S:U/AC:L/A:N/PR:L/UI:N/AV:N/E:U/RL:O/RC:C,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/I:L/S:U/UI:N/PR:N/A:N/AV:N/AC:L/E:U/RL:O/RC:C,6.5,2.51,3.89,5.7,5.7,Medium
3.0,CVSS:3.0/C:L/I:L/UI:R/S:C/A:N/PR:L/AC:L/AV:N/E:H/RC:C/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/I:L/UI:R/S:C/PR:L/AV:N/A:N/AC:L/E:U/RL:O/RC:C,5.4,2.73,2.27,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/I:N/A:N/PR:L/UI:N/AC:L/S:U/AV:N/E:U/RL:O/RC:C,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/I:N/AV:N/A:N/AC:L/S:U/UI:N/PR:N/E:U/RL:O/RC:C,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/I:N/PR:H/S:U/AC:L/A:N/AV:N/UI:N/E:U/RC:C/RL:O,2.7,1.41,1.23,2.4,2.4,Low
3.0,CVSS:3.0/C:L/I:N/S:U/AC:H/A:N/PR:N/UI:N/AV:N/E:U/RL:O/RC:C,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/I:N/UI:N/A:N/S:U/AC:H/PR:N/AV:N/E:U/RL:O/RC:C,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/PR:H/UI:N/A:N/AC:L/I:N/AV:N/S:U/E:U/RL:O/RC:C,2.7,1.41,1.23,2.4,2.4,Low
3.0,CVSS:3.0/C:L/PR:H/UI:R/AV:N/S:U/A:N/AC:H/I:N/RC:C/RL:O/E:U,2,1.41,0.51,1.8,1.8,Low
3.0,CVSS:3.0/C:L/PR:L/A:L/AC:H/AV:N/UI:N/S:U/I:L/E:U/RL:O/RC:C,5,3.37,1.62,4.4,4.4,Medium
3.0,CVSS:3.0/C:L/PR:L/A:N/I:L/S:C/UI:R/AC:L/AV:N/RL:O/E:H/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/PR:L/A:N/I:N/AC:L/AV:N/S:U/UI:N/RL:O/E:U/RC:C,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/PR:L/A:N/I:N/S:U/UI:N/AC:L/AV:N/RC:C/RL:O/E:U,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/PR:L/AC:L/AV:N/I:L/UI:R/A:N/S:C/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/PR:L/AV:N/AC:L/I:L/UI:N/A:N/S:C/E:U/RL:O/RC:C,6.4,2.73,3.11,5.6,5.6,Medium
3.0,CVSS:3.0/C:L/PR:L/AV:N/AC:L/I:L/UI:N/A:N/S:U/RL:O/RC:C/E:U,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/PR:L/AV:N/UI:N/S:U/I:N/AC:L/A:N/RC:C/RL:O/E:U,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/PR:L/I:L/A:N/AV:N/S:C/AC:L/UI:N/RL:O/E:H/RC:C,6.4,2.73,3.11,6.1,6.1,Medium
3.0,CVSS:3.0/C:L/PR:L/I:L/UI:N/A:N/AV:N/S:U/AC:L/RL:O/E:U/RC:C,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/PR:L/S:C/AC:L/I:L/UI:R/AV:N/A:N/RC:C/E:H/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/PR:L/UI:R/S:C/A:N/AV:N/I:L/AC:L/RL:O/E:U/RC:C,5.4,2.73,2.27,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/PR:N/I:N/S:U/A:N/AV:N/AC:L/UI:N/RC:C/RL:O/E:U,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/PR:N/S:U/A:N/UI:R/AV:N/AC:L/I:N/E:U/RC:C/RL:O,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/PR:N/UI:N/A:N/AC:H/I:N/AV:N/S:U/E:U/RL:O/RC:C,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/S:C/A:N/AC:L/UI:R/I:L/PR:L/AV:N/RC:C/E:H/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:C/A:N/I:L/AC:L/AV:N/PR:L/UI:R/E:H/RC:C/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:C/AV:N/AC:L/A:N/UI:R/I:L/PR:L/RL:O/E:H/RC:C,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:C/AV:N/I:L/A:N/UI:R/AC:L/PR:L/E:U/RL:O/RC:C,5.4,2.73,2.27,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/S:C/I:L/AV:N/UI:R/A:N/AC:L/PR:L/RC:C/RL:O/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:C/UI:R/A:N/PR:L/I:L/AV:N/AC:L/RL:O/RC:C/E:H,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:C/UI:R/AV:N/AC:L/I:L/PR:L/A:N/RC:C/E:H/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:C/UI:R/I:L/A:N/PR:L/AV:N/AC:L/E:H/RC:C/RL:O,5.4,2.73,2.27,5.2,5.2,Medium
3.0,CVSS:3.0/C:L/S:U/A:L/PR:L/AC:L/I:L/UI:N/AV:N/RL:O/E:U/RC:C,6.3,3.37,2.84,5.5,5.5,Medium
3.0,CVSS:3.0/C:L/S:U/A:L/UI:N/AC:H/PR:N/AV:L/I:L/RL:O/E:U/RC:C,4.9,3.37,1.44,4.3,4.3,Medium
3.0,CVSS:3.0/C:L/S:U/A:N/UI:N/AC:L/I:N/AV:N/PR:L/RC:C/E:U/RL:O,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/S:U/AC:L/A:N/UI:N/I:L/AV:N/PR:L/E:U/RL:O/RC:C,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/S:U/AV:A/AC:L/I:N/A:L/PR:N/UI:N/RL:O/E:U/RC:C,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/S:U/AV:N/A:N/I:N/PR:L/UI:N/AC:L/RL:O/RC:C/E:U,4.3,1.41,2.84,3.8,3.8,Medium
3.0,CVSS:3.0/C:L/S:U/I:N/AC:H/A:N/AV:N/PR:N/UI:R/E:U/RC:C/RL:O,3.1,1.41,1.62,2.7,2.7,Low
3.0,CVSS:3.0/C:L/S:U/PR:N/AV:N/UI:N/AC:H/A:N/I:N/RC:C/RL:O/E:U,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/S:U/UI:N/A:N/AC:L/I:L/AV:N/PR:L/RC:C/RL:O/E:U,5.4,2.51,2.84,4.7,4.7,Medium
3.0,CVSS:3.0/C:L/S:U/UI:N/A:N/I:N/PR:L/AV:P/AC:L/RL:O/E:U/RC:C,2.1,1.41,0.67,1.9,1.9,Low
3.0,CVSS:3.0/C:L/S:U/UI:N/AC:L/PR:H/I:L/AV:N/A:L/RC:C/E:U/RL:O,4.7,3.37,1.23,4.1,4.1,Medium
3.0,CVSS:3.0/C:L/UI:N/PR:N/A:N/S:U/AV:L/AC:L/I:N/E:U/RC:C/RL:O,4,1.41,2.52,3.5,3.5,Medium
3.0,CVSS:3.0/C:L/UI:N/PR:N/S:U/AV:N/AC:H/I:N/A:N/E:U/RC:C/RL:O,3.7,1.41,2.22,3.2,3.2,Low
3.0,CVSS:3.0/C:L/UI:N/PR:N/S:U/AV:N/AC:L/A:N/I:N/E:U/RC:C/RL:O,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/UI:N/PR:N/S:U/AV:N/AC:L/I:N/A:N/RL:O/E:U/RC:C,5.3,1.41,3.89,4.6,4.6,Medium
3.0,CVSS:3.0/C:L/UI:N/S:U/AC:L/I:L/A:N/AV:N/PR:L/RC:C/RL:O/E:U,5.4,2.51,2.84,4.7,4.7,Medium
